"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"East Asia & Pacific","EAS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","472.132396467207","510.490381690136","551.992672765762","546.417325418439","573.554043465189","603.557512939188","632.46092470458","674.187809318824","709.25931581989","712.87390565511","719.449172654609","727.390903222138","764.830579778389","800.998868622962","835.800046295854","862.932271315574","919.526432825961","974.931653755184","1027.023694089","1093.81861264893","1140.05463747672","1185.61843422539","1238.55122425197","1329.82959454815","1379.17116519472","1442.89208831166","1490.60503142692","1499.25250655573","1551.04200673534","1643.60070155827","1704.7388170475","1800.30707557358","1926.82312090822","2093.97235516362","2236.14668803503","2412.54693512874","2614.02135070744","2675.91228959447","2781.25157130006","3060.05298841909","3270.30773513878","3384.05627864376","3566.60645775947","3713.60390168286","3727.5010735221","3890.60111314516","4109.10242524004","4293.00076269196","4426.09272048614","4511.94928281519","4908.61001341841","5099.1632787287","","",
"Europe & Central Asia (excluding high income)","ECA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3078.82446558695","2980.69952922298","2768.80171596618","2507.86957438068","2328.88529440708","2261.6501349196","2178.84763521782","2149.87703355554","2137.72998705674","2125.44324290679","2178.89392868921","2182.8501237917","2209.19535846399","2302.12839340827","2387.72385223897","2461.86724412573","2582.48561911476","2678.36868114914","2725.27719741372","2568.81778666811","2726.0601658954","2856.95272451466","2910.86212672599","2916.5406337583","2884.56832422303","2875.6669030529","2920.62718548874","2973.96253998914","3072.79150711645","3046.84210723359","3051.4911496647","3270.41686693007","3127.45731857846","","",
"Europe & Central Asia","ECS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5032.43196140861","4999.67736658747","4847.91221273522","4694.11729358144","4582.43660541183","4627.43312237056","4671.30538923532","4682.77357025681","4723.23325951756","4793.65613532708","4920.63190013032","5007.28754677991","5052.6273098315","5165.68061517315","5271.59221987111","5351.71197638053","5468.59970169536","5535.62155032234","5566.12328908706","5278.56690028548","5508.64004739575","5481.12699155336","5510.72650779889","5455.4715779594","5364.31735332545","5397.66159046787","5446.21564686501","5488.87952150857","5515.51561648829","5450.36188466497","5293.90716634109","5549.67583217957","5396.77318238667","","",
"Ecuador","ECU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","142.427853904037","147.188695908154","160.665679564501","171.422632962028","192.743976013209","219.234980559799","247.116344899485","285.800448723509","320.297139127592","351.829938168307","375.704520496822","394.249508030032","398.623730079701","401.221759376699","387.062656250772","406.872073511853","440.011493676944","440.324097715189","434.979923552889","469.558291537267","498.020066564633","512.253836368613","508.414980661225","541.935740297148","545.704875555993","606.555780864367","650.396259635527","683.607396640194","633.319688119322","637.786162506937","649.924016748846","694.068533996952","717.752046655229","804.779236460556","848.10499486392","936.382034215073","929.528299457323","980.775429390275","1027.92710674807","1100.50644388575","1164.40921826357","1254.41540222271","1297.45264288364","1367.6850893077","1418.39916760035","1423.43545243697","1451.29463441045","1484.555572063","1510.09044337374","1467.10957699062","1549.95454816396","1589.2708536186","","",
"Egypt, Arab Rep.","EGY","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","203.649847793187","199.678264259731","196.269515401079","216.251567336632","238.197353298147","271.361951285165","305.235458063009","318.691186611876","342.67795782714","376.424221542583","411.121622893137","449.516782925973","492.315784728886","508.129028872913","482.645421201409","572.095759716333","600.937858032413","614.521200845529","635.06598990715","651.561705165871","664.195671968332","666.307095597217","679.941777948807","690.870235318214","707.664044247921","762.367419680788","798.591413867308","837.935942793887","889.110064163853","920.128329208633","966.76541772227","1011.67199728402","1072.59080857818","1110.81832363429","1175.17657364636","1239.35308997225","1322.40142460107","1360.32477759888","1422.61340119401","1611.5507866759","1558.76859948243","1561.98407528919","1504.47555437276","1576.11116011096","1566.62815359069","1478.6719241887","1564.64001326492","1557.3593763197","1509.6999755228","1431.10115302984","1445.03716250171","1432.91162844388","","",
"Euro area","EMU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1212.06227398126","1292.72066642676","1390.96308178992","1497.52394272406","1621.7490402382","1726.86390285342","1842.36144074274","1935.51409942244","2086.94985188684","2272.75490691389","2675.62865793672","2822.1226905343","3030.84591837349","3262.19453153358","3378.14620652852","3333.36667550112","3626.13700162055","3717.42612105467","3915.47042496565","4112.34739213316","4201.43107340103","4242.05313274874","4252.404426625","4353.85293650799","4556.41182040984","4738.14663031689","4849.69807451769","5004.04846038182","5141.95236420792","5282.7906898685","5262.68072765167","5355.88101758397","5367.02969134946","5310.34255382612","5394.13512005897","5517.07222735805","5653.91742066674","5751.59885158431","5883.30892959788","6015.42663927159","6189.1840873229","6332.68504081679","6436.59717047002","6575.00095220408","6693.86769680701","6739.03608671196","6808.64390156746","6817.7853679752","6811.19059255901","6456.87475126923","6725.14411347773","6617.64674990126","6603.57856417979","6525.20216264201","6358.54874568141","6427.62661543205","6458.46561807414","6504.14963532733","6444.77291592378","6339.77647590257","6065.99441657241","6304.69948993654","6102.69170954355","5913.55923582591","",
"Eritrea","ERI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.3808960454716","68.9652942932297","73.6709832986313","73.0767844437301","79.3999804553894","85.9611502066552","78.4252934871692","82.7013982411265","80.1057039266481","87.7997680875091","94.0251017769491","97.0366529893103","93.9081332140751","94.3178209952973","89.1436366608939","92.5918500216169","90.188390765703","94.1865759890023","96.4285447506541","94.3809957361801","94.1722522446582","82.2935505275895","81.0940131617845","77.6031010327975","77.1274535971156","92.3707769334616","96.1550508024405","97.5250247361732","98.746046739998","99.6960464547758","102.36264121425","","",
"Spain","ESP","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","494.795600065671","550.436331400408","613.247447101646","663.93685381864","745.384373123074","822.95674083469","925.930687031773","1033.0769743622","1154.52678082358","1293.58960994471","1415.84101817056","1534.98269806212","1703.50829541699","1873.67742161546","2024.09526837094","2054.34323604015","2256.14101927366","2294.47388802442","2399.03010175154","2528.94962347407","2644.22297893384","2671.28328884593","2658.24167064445","2792.15986262011","2903.33793855962","2975.08322954552","3004.27963221826","3094.08226457849","3217.94815938395","3442.94871061852","3536.82715778566","3607.80278874279","3690.69315512396","3638.62825333192","3756.16562578352","3917.45051171771","4009.08983066671","4324.57043068883","4479.22134292162","4815.62388771104","5167.71107298131","5422.34433278176","5576.25663027203","5675.642714828","5891.53857256302","6111.35667055451","6105.1884687001","6054.52921357276","6025.77275684571","5652.59593296768","5706.56306279914","5599.35598067865","5573.37980168283","5411.22937919089","5358.28825602041","5477.30258018436","5504.26697031493","5605.86415235912","5556.79404205176","5418.86933117843","5089.18774012116","5236.4247812165","5179.76963260155","5110.85174105768","",
"Estonia","EST","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5157.49050137206","5115.56291687643","4868.59553672939","3922.68935459345","4366.4539279624","4250.9087213584","4573.3451823051","4833.03382909323","4759.92601121375","4467.56108999571","4540.49256076479","4680.44794559529","4767.46293544061","5158.60277810202","5429.52552199919","5531.54582864313","5869.42478894573","6277.41146283975","6364.56783013858","5975.95381093506","6506.31818096472","6314.41444766954","6689.36777611787","6664.65856902557","6732.36747315611","6481.64408430242","7150.83713966514","7322.84588244582","7354.89346637649","6987.72626079774","7030.34624474059","6644.21623343642","6464.07283295276","5749.16477290142","",
"Ethiopia","ETH","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","19.3006277669041","19.2002562212915","18.2651217224507","17.5080020775732","16.9276466359754","16.3211771607533","15.2258527623255","15.8590920560118","17.4072273639745","18.4440141680236","19.3179177482718","19.8358150353843","20.6672791423673","21.7370415865748","20.3051362507271","20.3471660272214","20.7489211208685","19.569283246689","18.8754544766976","22.7264349501483","21.8837755096335","21.5413555359847","23.1805195903226","23.4843478799388","23.88014669084","24.265299940043","23.6627458435931","23.4835423610593","22.6387753487171","22.3552381141412","26.0621431439971","25.6855827535941","27.9821953597962","30.0352775836694","32.6666153698722","36.4544333832403","38.4100654009579","38.4949590891987","37.3490318499181","42.6558801263294","47.8261023594533","55.2407944874698","65.1369499801963","65.4795041042624","73.8443396941679","81.1483241249976","80.8177660045461","91.919211356599","92.3124380650632","93.3839345037291","83.8801247645011","92.4358249132126","","",
"European Union","EUU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1250.05771800679","1337.88481020595","1438.42765544863","1537.61951365772","1664.90412714142","1754.54545226091","1869.47550725267","1973.22313615292","2127.02639712774","2311.33484425875","2671.91796954397","2762.46157638266","2965.55233328542","3183.21884882847","3296.74075474389","3307.87685457792","3581.66997287426","3683.22797854331","3872.94047348931","4037.6619383374","4131.55137656408","4162.13964070013","4186.19652143328","4312.43392019992","4516.21227740617","4698.46024076054","4808.43835798622","4966.80360392492","5088.15530309584","5191.38513096207","5129.39027672146","5147.03948493768","5108.61565787273","5064.36342239696","5132.32408116032","5256.07268059493","5388.28844349293","5449.29903029686","5541.74161010261","5623.87608684567","5780.0434240378","5916.73164219262","5995.79120325483","6126.92223045658","6238.68752560611","6292.1462574587","6375.37107090476","6402.03187994855","6405.10004027772","6078.58509286782","6341.58591526657","6254.53092141751","6249.4921758279","6179.96365631899","6054.03919836968","6130.0125591374","6181.41741338828","6238.62478006318","6204.21814008468","6111.02958471191","5880.54548427256","6139.79835812756","5947.60723764255","5905.36241820318","",
"Fragile and conflict affected situations","FCS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","138.985603298542","149.864746518516","160.177719762872","168.317493572463","178.159228199039","188.635331008205","199.528953117239","214.848981522752","242.103695785717","263.244615006233","270.064194633191","281.692402878969","299.122114094973","309.723170063173","322.511870722899","327.815368849433","337.835613958392","346.154646122823","341.976309929428","854.254500150886","823.748796885519","786.53846977722","733.928654223368","672.512708354388","652.662806352918","618.797037897074","603.831105248101","585.904245530164","574.722744436183","569.976324257474","572.472199402945","587.211883782011","584.672323948264","611.835123166178","605.668913435262","628.769834400519","622.357507568703","612.063924660224","586.455046353991","640.814053397993","639.061876949497","624.013560669322","633.752629993","566.272100878371","559.502742858465","545.200366751093","516.010275836703","508.248615922401","486.656315095254","468.797339186352","485.437211344282","430.108633079819","","",
"Finland","FIN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1873.29246614957","2187.6236408612","2389.20988199116","2479.15850984313","2715.37501129483","2938.38463783588","3197.86485926579","3345.387846133","3628.68528893201","4071.55609527692","4570.9068023473","4889.50427178454","5516.14052504312","6046.8303057748","6140.18668077724","5946.37732837519","6545.74679875675","6726.6636870735","7330.41446573276","7930.63137370952","8295.78609634619","8493.60536870693","8533.1617405918","9124.16463077973","9808.46625724143","10482.8316068317","10622.888181216","11358.3947521179","11778.2722707315","12034.7572733786","12485.6836482847","12470.7304327707","12514.1015693797","13012.6694308655","13603.2763578956","13591.3966705757","13721.9237583307","14454.9387285779","14846.4208194124","15075.8671905037","15305.409808607","15709.8832538423","16140.0669692216","16445.572561286","16777.5658490195","16117.8903321632","17215.606953539","17161.6194466714","16349.9861388162","15244.046915537","16484.8400776231","15711.9017005823","15690.1468441556","15512.1225113863","15251.271076581","15056.2155775741","15489.9556948907","15464.1776808236","15805.3857067097","15508.1691812129","14688.7364832862","15646.5861772306","14749.7185978813","14352.4852025758","",
"Fiji","FJI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1438.2986054194","1528.84873542515","1637.64812196096","1740.59400297073","1890.32752290154","1985.9566570047","2096.4732274563","2189.07512404039","2270.44089387862","2472.21292667299","2624.4266439498","2745.16623027247","2920.28171858518","3151.84845206022","3255.87282582176","3250.27272170231","3593.79376709299","3689.42989091218","3929.73073607041","4199.21108916792","4412.96428727017","4566.30735919828","4611.19524364679","4703.52619655584","4940.68389482413","5258.44427817863","5511.99151934857","5655.50336204621","5740.94468877891","5860.14939976765","5966.42571193236","6360.3077638679","6476.28076423264","6453.38465698598","6530.65140664547","6622.00925629866","6904.98577312264","6832.76996126572","7014.98922989478","7148.65789694904","7223.79633393452","7341.42546578775","7298.42043008314","7528.93319992472","7661.14620769659","7652.6664232807","7540.1656858215","7518.98444301184","7647.93961691657","7342.59262865289","7737.80283768956","7342.85132282525","7469.19715794314","7501.31079864745","7100.83430214896","7201.35903754195","7269.89155223426","7220.98472130526","7148.74642241051","7049.57659279671","6676.20694393923","6942.44523564921","6677.39513463708","6456.64409937944","",
"Faroe Islands","FRO","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","184.105150341581","210.963669157434","255.52251989369","293.349760919945","376.021033015855","478.13844764384","632.579425462259","607.385640672342","707.45501285347","702.843040183648","767.844244747099","836.198792326229","891.486488985888","944.210024942981","994.483650548717","996.928596976286","975.174465669552","963.459431591158","805.526475805997","887.435018002834","875.528532337176","855.178258441033","837.392922951411","739.915229465069","745.183682881163","820.301818986732","827.804059287022","887.156938475047","871.267948280634","847.46294211538","862.866135864","883.926148676527","891.23593879987","869.437376944012","868.468973245553","891.047557674445","912.45742133107","921.492681257486","881.703656091038","896.574700894656","908.537389484199","930.75436585523","924.697042798994","933.077705761072","965.218332876855","1011.28121330892","1038.99114469841","1017.0328135467","1014.68179737585","1022.15721673565","1011.47715214484","1065.10467769784","","",
"United Kingdom","GBR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","2412.13740458015","2553.69318181818","2780.6572769953","3002.08760484623","3127.46296296296","3330.18387964242","3425.80308700147","3506.88706236941","3762.59017563306","4006.33096898998","4166.93240153962","4254.65241184543","4372.63694645007","4671.71829740644","4534.25427513091","4492.42162850506","4587.68851501517","4668.42316900327","4729.84938707219","4922.91573280123","4683.93273911511","4572.95384625817","4480.33541287092","4549.17528756934","4597.73969307614","4826.71452591524","4953.65357621044","5082.43980630981","5232.73764921987","5295.22452686526","5356.57521000099","5451.67717061817","5452.3933334123","5491.98911810322","5380.26426515376","5575.8084890423","5815.82840427425","5831.95754702826","5908.87149023065","6007.48441621387","6114.52925918564","6141.96563637962","6142.73299024588","6174.40000957625","6138.60410694456","6271.00061545129","6200.5541127704","6102.39676772278","6015.38709332172","5644.57376782521","5712.74121099732","5472.53418140493","5456.24774371772","5395.74985578197","5118.92602909316","5078.26327433628","5009.54166476138","4932.16202286026","4901.86908838571","4775.40484159025","4522.95337408606","4571.46482742147","4335.30560321874","4135.44647550079","",
"Georgia","GEO","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3039.15035401916","2696.70588721851","2125.1667179645","1936.8369611696","1988.59571272246","1492.36042855284","1150.78948967863","1331.52088329123","1517.81255898579","1563.79594687953","1574.3914041516","1583.5598734846","1653.38072119874","1749.86385730221","1814.45965971879","1916.47902904546","1769.17167459508","1829.97690768098","1881.53721148442","1833.04456065262","2049.54452365453","2289.13484865062","2329.92587038339","2498.34035744989","2693.97276022513","2727.58313746418","2873.23558251431","3068.39799528112","3268.97620291589","3311.95343427341","3150.65667109712","3604.85464904641","3682.96097887624","","",
"Ghana","GHA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","301.211909334779","333.856491718166","377.575358863865","383.679933539476","360.393335812373","369.705725757257","374.912789933092","304.842000453396","363.620529168325","385.296657490783","378.77455520859","342.22255158825","151.191465495038","86.0844585018313","152.47530072148","243.318811300963","272.305311150283","288.728887810312","292.93361621818","310.497518358328","323.673874565036","339.391363098403","326.290352360427","327.601821670916","341.800918982952","354.740920375823","379.791433260606","265.570978138099","348.357565359211","320.210426322397","325.282766672738","298.851080408163","212.333316351051","210.990356908434","235.907910033204","284.800350267106","234.579754346017","253.113965697078","254.920389866508","272.188473442291","305.804678642969","336.646584077036","351.96567847163","341.920672692192","306.209199113969","357.703181095504","408.852814786176","444.388811977184","469.785528590296","503.546668885278","542.211680584058","552.502821188307","","",
"Gibraltar","GIB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1665.43301258327","1648.95566141444","1706.79449467989","1657.35903440821","1753.06786877035","1777.2090708751","1731.44876325088","1722.56204738803","1819.77252843395","1813.42632955536","1878.91440501044","1981.57483052321","2053.38809034908","2059.84010054813","2139.45005611672","2223.94803727761","2206.71981776765","2370.77481231366","2795.52715654952","2720.58823529412","3234.44122239572","3571.69432249423","3694.1263391208","3781.34292742024","3835.33623114293","3892.74929966893","3915.59712856211","4050.63291139241","4188.93543261592","4366.81222707424","4411.17980981307","4491.39448816068","4597.86376175992","4596.90057461257","4834.89352947228","4933.43245252416","4999.00019996001","5293.78884029856","5482.91859974694","5504.35227854583","5243.20909665193","5338.91161135221","5646.92813281081","5851.3394081614","6537.5229717109","6179.80866361638","6044.67805519054","5996.44230217479","6001.01425593058","5750.14513587482","5860.3288295621","5424.23356111569","","",
"Guinea","GIN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0376027359712","60.9487278984675","52.8613661726413","56.6013173013247","56.3494977623796","56.0161326462021","47.1783949910024","38.9046398646119","63.915295086005","71.9409364911408","89.5803799061254","165.369494129383","155.396844692133","154.506275785446","178.905387941332","177.333599333732","179.735707729544","189.181154468343","177.957271813597","198.120409660175","214.450606979316","285.867285106314","509.477124940954","556.373484829352","732.232817174681","793.026865934441","822.179757669147","757.170397261642","752.27879848208","751.417364746371","732.317759492166","731.754744465785","744.644574989812","","",
"Greece","GRC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","241.726653244076","272.56327361709","305.389304485328","342.114185474004","407.970033003037","475.420080130212","625.286536452429","742.277139522308","802.790144798539","917.612738699001","1023.79149500171","1198.27390580222","1360.95244395423","1547.97478711707","1562.25905270038","1655.77097367933","1802.86564760044","1895.04644099213","2100.96353547242","2180.6071851012","2247.44503632614","2263.76890542534","2270.49088141565","2424.58661224803","2561.69258051976","2666.31770733721","2724.23193925925","2859.12988177203","3097.54435172402","3205.11486299913","3221.40532041842","3253.22068654168","3398.38375791814","3459.42297700426","3598.52379766539","3708.99758789709","3832.66721966669","3989.11610720648","4175.73456633449","4316.32628977323","4586.32987001065","4719.14721713932","4909.63969803033","5091.29242400534","5200.02435386272","5297.20002541112","5434.57646854069","5701.33085359398","5805.19254609269","5625.63287694617","5334.60847931918","5389.33312225532","5534.89715854516","5028.99579406178","5062.60642155232","5229.42536205225","5500.84999300759","5616.3461503593","5059.03260652637","5118.46106292896","4851.28940714574","4997.1582541623","4827.78285698736","4534.19835572963","",
"Grenada","GRD","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","124.585729878276","143.766322184727","151.758573201905","128.235201080988","169.855717276546","203.276569189723","215.261543556486","220.070489614166","226.671524125951","265.788935180542","223.583762222202","195.573600381534","168.74129506518","173.116898332285","181.535761971838","150.790167737644","171.880019068316","168.774412955124","192.352703751994","193.467470040521","197.35599052001","246.579963214638","232.418767697902","254.885690737235","281.586456544732","244.530981451739","222.42169052642","314.476559915505","361.990078758011","329.127567451489","433.270712654295","465.096720276086","467.194141519588","482.143060708175","509.794402026524","529.794031909879","545.486242349129","544.808410716651","555.37535460136","546.823362467821","552.050462523102","563.896557686207","574.368391359727","587.690448595419","615.837607705058","640.98308660279","632.388135295207","652.451948377285","653.188065835417","679.252131304795","784.094234500942","669.883594558613","","",
"Guam","GUM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","2268.45578386138","2389.02945152304","2547.60010535169","2721.41200805559","2916.18475848603","3065.20932134796","3271.23037700363","3461.47715269501","3744.40353570809","4061.97765884839","4403.77803929648","4125.70534061637","4421.10806495637","4718.92537436067","4742.43406683995","4770.44256025074","5064.98631415526","5252.43571224193","5453.04512519944","5624.75576047917","5696.42402689569","5761.79326937823","5666.12110112409","5838.44923492277","6143.13633692161","6317.65739452833","6416.34260232494","6686.54027675874","6927.15997393079","7101.39261897336","7129.40937315575","7254.37471122777","7200.27833574479","7239.94672966314","7320.69568792359","7464.73564650712","7611.90862941611","7690.68969924388","7803.52358554069","7948.40440452767","8207.11897446587","8149.09121463032","8286.26817879892","8382.81365986679","8519.27540419713","8713.00526049635","8777.68211549101","8871.45394735271","8867.87734726901","8500.03108460468","8881.12799533851","8823.79984311511","8790.89150472492","8779.13183139696","8740.24203608693","8731.44206299565","8772.85208624273","8767.16879621397","8903.88944585627","8746.56072857811","8545.09233450677","8820.76753255214","8833.09466829729","8868.52601919417","",
"Hong Kong SAR, China","HKG","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1297.80238795639","1311.96042293142","1416.4466239155","1351.36369866143","1439.39393939394","1610.00442673749","1804.87379191483","1950.72308516336","2003.16449276832","2156.58391104264","2229.61762549678","2361.4778231551","2624.83396007558","2786.45399136701","2918.33143946336","3196.79252796583","3845.35435892841","4072.07335276139","3936.72399845239","4177.92970461916","4401.25173852573","4507.88725109904","4698.69513641756","4835.47072273586","4849.82375205081","5308.67842436485","5354.96894888509","5680.27262863518","5623.55256187088","5825.95648912228","5916.32783760035","6039.35291588203","6125.12628513698","6210.80563131127","6327.42323724535","6305.72691079319","6360.04800254471","6313.92106700394","6406.89536484626","6398.16633922724","6426.69268623791","6521.30739430218","6456.00300881751","6498.37471471056","6406.40215050814","6390.4260829267","6290.10442027809","6298.07047205002","6338.12384288549","6164.81753776233","6477.18228541366","6374.67499761778","","",
"Honduras","HND","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","124.884640459237","125.253930098725","141.459671209205","146.459361075876","153.762611822372","160.269203695784","178.894297891372","179.148945517325","203.043944076055","207.932392727679","221.512018653863","218.504529737835","228.778860342889","235.722704382299","279.876077349421","276.922447553878","323.79924446843","335.622006352602","329.626889623321","366.028389185959","349.936141045538","326.85621797952","340.017579867714","302.908531302281","351.938633052926","399.39335570704","412.257096899688","442.061192111999","440.749364538159","488.767246908642","499.85254497896","514.926157167915","538.542673185927","550.212810148905","564.56266117348","584.184163894415","632.945482448941","646.482840061518","616.979525632734","646.674503261941","640.471499428084","639.925572651346","647.296664588508","663.788923949165","687.105167578639","699.291783799634","737.160931263289","739.359419817905","776.979600916486","676.901549857505","780.475801605792","757.081126374635","","",
"Heavily indebted poor countries (HIPC)","HPC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.014719686258","108.726280271343","107.393372410603","104.452175160955","102.637180519571","107.614940827925","108.691867656041","109.270193022959","102.705754958494","108.808109656481","111.223621448716","119.736307330519","119.404251953815","122.13333154965","129.562693584928","134.358117647043","141.670196881863","143.595040204933","144.704341049622","146.476134417413","156.114287396118","161.460520917883","174.117778432663","179.222630198568","183.185320324585","187.340362615883","191.273872140386","199.793534959146","204.741205729432","207.677635172734","204.465058665654","212.543819239502","217.187358418263","","",
"Croatia","HRV","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2966.2776658612","2608.85958735105","2227.79839582781","2218.25498868266","2203.12706899191","2314.70358417586","2405.03987516614","2609.96886383883","2631.43088191327","2778.88763388355","2828.81506218693","2993.27246314926","3191.40973842527","3257.88986798575","3429.35464386935","3582.24607292794","3744.4687147934","3846.67407696643","3990.29631958568","3818.42250070322","3922.31086688238","3900.60136120405","3825.72585279018","3773.56975400114","3746.90772415638","3947.75665536614","4028.61840911819","4249.01525632039","4310.8473152785","4363.71186436386","4164.06290317883","4506.59593331341","4475.52041281852","","",
"Haiti","HTI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","12.491414798812","17.2418520823587","20.1763165505102","22.9917413665012","29.6131502783048","26.9315862685075","30.5690600353695","34.613092263326","36.1319560824244","41.4997400477657","48.5697688131418","49.1780497287753","50.4108822979834","50.9125539813123","52.1736714531837","55.572074130297","54.3046269248857","55.7908042464859","58.2301894491662","60.3987983848719","46.1728695080374","41.3363784932568","29.2655541267798","19.1380569562053","30.9419605513804","34.6413266875613","43.0337631701777","37.7398904268519","39.993640275117","36.4921702616272","35.83289241925","31.135127498928","29.2240378670471","28.730914003324","37.8534009514999","38.192115454765","25.8180260177423","24.0274294616576","36.327680216513","59.9798394294816","84.6200830587971","92.9514683104511","87.8466248798468","84.7373071177892","84.0045301628529","86.5861147170438","83.196567420557","81.2781041166128","81.4936259827974","77.7313958708798","77.189622549779","74.8460960850015","","",
